track_id,track_popularity,track_name,duration_ms,track_album_name,track_album_id,track_artist,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,time_signature,popularity_class,speechiness,danceability,energy,instrumentalness,valence,key,tempo,loudness,acousticness,liveness
7KUtNeIY8MfD9cK76wAXFQ,38,Ghost,124675,Ghost,2GOi87XhX2YpT1CopW9XoY,"Jmss, PØPE",14/11/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0478,0.611,0.174,0.928,0.285,8,76.997,-15.889,0.883,0.0775
2WRKH5AuRG6c0uG1dQs9rh,48,Peachy,184871,Peachy,1Hy7DveUNMzyX0dxU2BAYS,cloud minor,1/11/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0812,0.869,0.165,0.911,0.131,5,119.976,-17.144,0.61,0.116
74AUo4k4CEbm6TvZ3xhQiE,41,petra's lullaby,132250,petra's lullaby,3Be8Nnxh5P8AIE8h7YzOfQ,sellar,10/11/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0895,0.482,0.16,0.924,0.0386,10,159.989,-20.33,0.9,0.188
3Qj2ViqEZ2niYq4s8R4Xyw,51,Albaizyn,99114,Albaizyn,5mqUpWkMls5GqMn4dlN9Xw,lorleaf,25/10/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.47,0.652,0.287,0.906,0.201,9,80.663,-14.555,0.588,0.104
6aYmDGMiG4WILsQ2xrRAyN,51,Karma With Some Fries,145364,Karma With Some Fries,40dzxlX6cYHgOsh3k4XeML,Origami Boy,25/10/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0328,0.594,0.39,0.918,0.189,3,109.886,-15.8,0.907,0.114
5DO8D1JO6HN67VEvHhaktr,39,after all,148966,after all,5hJPZ7OvIxNYnVoS8RCTK9,softflow,10/11/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,5,low,0.0357,0.638,0.277,0.834,0.281,9,116.15,-18.904,0.741,0.0913
1xBkC38ApG8XRhLCDOtVId,40,Afterhours,152000,Afterhours,5agRfm2Mh8Sgt1TQKgO54z,cxlt.,15/11/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0312,0.581,0.0517,0.953,0.0506,10,125.964,-26.309,0.965,0.0896
2qpqbfuEx0umWCplWvt8Ym,48,Beyond the garden,163320,Beyond the garden,0u3sYI2WBuiNRZUA0xlpNh,Dizzy Boy,23/10/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.071,0.691,0.0516,0.948,0.309,11,144.085,-17.195,0.986,0.104
0NLSPdAfVk8ArLAH0XqTWJ,60,keeping up appearances,128409,keeping up appearances,6UMpw0PMtV73MOhsU5ohJ6,Zupa Fitz,13/10/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,3,low,0.0645,0.608,0.136,0.926,0.354,1,153.998,-20.155,0.882,0.115
1RploDh8Zwc5W5KIMeXFdd,38,Lemon Trees,121846,Lemon Trees,7dXPuTfamgtq3U8d1gS7fW,"Louie's Tapes, Lemon Kids",15/11/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0577,0.77,0.153,0.259,0.265,1,130.082,-12.745,0.875,0.113
0U2JPr1TKAHPWu5C1xfUz0,42,Walking Home,126857,Walking Home,0zmUEUp4ZgT15fHhbYwNng,caens,8/11/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0288,0.415,0.28,0.757,0.125,9,66.141,-12.599,0.764,0.0857
3ebhxXMw4iM3wbyX9jGX7b,49,memory,155077,memory,6Nc4XAdh054rJ2ZOF1OrVF,"HM Surf, sove",18/10/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0355,0.699,0.111,0.792,0.133,8,130.032,-20.595,0.906,0.111
40frhLpVMThTogyowcdNtb,61,Hazy,140571,Hazy,7cKu4mdSXXN5f4LRBI2i9G,Sihu,3/9/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0419,0.563,0.124,0.932,0.163,6,69.99,-23.386,0.948,0.104
4bGIc2nxevxRU6FQ22L1mC,57,random thoughts,135000,random thoughts,1Ci3Z0UfK2ehgnpudw86x4,softclouds,19/5/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.122,0.655,0.104,0.956,0.192,0,160.05,-20.225,0.944,0.113
2HChh5IiMVMDD7BAJ2FCbZ,57,Eclipse,144231,Eclipse,6QSE30idLxJehzQjUyVIGf,parrow,27/9/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0369,0.351,0.114,0.935,0.034,4,102.495,-23.924,0.851,0.0995
0EO2YsUyTRDvXgET97TEsF,57,Airy Dream,129897,Airy Dream,1WlSFbBa2pcFYD6fuMe8l3,poems,27/9/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0279,0.509,0.168,0.519,0.239,5,96.936,-18.382,0.903,0.167
2Jtxx7JTFeEq7vGG5mxgMV,57,Tiger Tales (of the Concrete Jungle),190000,Tiger Tales (of the Concrete Jungle),6FfMLwzNxswjsR5tlM0YGV,Tigerpalm*Bay,22/9/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0523,0.603,0.0558,0.932,0.0346,5,77.977,-16.649,0.969,0.311
1oxbRHkBMJCOSxt6WAL41F,57,Island Bounce,147788,Island Bounce,0tC0zfmZKgr5MUDpA1m2yq,Hi Hat Henry,17/7/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0366,0.61,0.163,0.951,0.0791,9,130.122,-21.359,0.973,0.105
2baDpSKIRz3t7NTs6Z5CAx,56,Distance,113895,Distance,3kVwHfPYQ1DUQX7vQPo6Jd,Strehlow,4/10/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0463,0.802,0.171,0.909,0.523,2,86.032,-14.176,0.684,0.101
4i2hVTtucufjtRw1BqtvCI,56,change of heart,128097,change of heart,1QMgNdrLUSO257TGOzNKfY,slowburn,3/10/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0892,0.679,0.131,0.943,0.09,5,136.039,-16.647,0.611,0.112
5jEGPAOALEaioHHHHeHesB,56,First Things First,126429,First Things First,26GxtM80uLUiS82C069HQm,Red Cedar,11/10/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.05,0.445,0.102,0.918,0.108,3,112.378,-17.965,0.931,0.134
6MpZRAlMbG1PvjuMNtzp9t,56,poseidon,121751,poseidon,63BcmPVShgWasXts8qMikS,low&slow,26/1/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.474,0.672,0.323,0.911,0.218,1,75.989,-12.005,0.897,0.107
6HroDUYsLg9I6qtcfwIkmn,55,snoozed,170376,snoozed,0wViZvA7s19WrpKIMFxfos,lilibu,25/8/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,5,low,0.0305,0.5,0.151,0.891,0.183,2,79.993,-22.794,0.825,0.698
1MRxxXsWluxrcyiyy0msBd,55,Napwave Nirvana,129143,Napwave Nirvana,0OUQWtv2Wny91GLsXsE5eB,Dozy Duzzn,21/7/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,1,low,0.033,0.4,0.148,0.916,0.121,9,97.45,-22.677,0.932,0.0891
79nz6puC2rx26h5JHH2sju,55,cocoon,148770,cocoon,2vsxrL5VXH4bi6FX2uHbVO,sellar,25/8/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0317,0.222,0.0616,0.935,0.0393,0,54.998,-23.261,0.988,0.099
1D4S66ipaVqV9du7elf89y,55,Low Battery,116512,Low Battery,4AYCDaIFCSdHmXUz6fkoxS,jeppa.,11/10/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0407,0.369,0.0611,0.842,0.0793,6,171.707,-24.461,0.945,0.115
3Uuo65tSdVDAQTRITXGTWE,55,kinda nice,140000,kinda nice,0WHkWpgW2oh7WL2k01sd61,Earium,7/7/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0473,0.581,0.216,0.871,0.0351,0,122.047,-21.645,0.861,0.112
7gDvDMEIlY8ocNh0OpptRB,55,Midnight Groove,139130,Midnight Groove,4cS4FNN1tFk9sT8avKlsSD,Nova Night,30/6/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0335,0.591,0.113,0.883,0.122,11,137.954,-22.226,0.928,0.11
2SIG8r7jJLXc9Q3fAOUrwx,54,Tough Night,107083,Tough Night,18fZ6VNfyQ0rkBAWHuqZOQ,Thin Wire,31/10/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.105,0.704,0.465,0.881,0.755,3,131.992,-12.648,0.916,0.154
0AcP7ZjBbHvZoIrk9SJPvP,54,Lost in the Mail,142105,Lost in the Mail,4hhkf43EaxjUsYO9pF9OgV,Dylan Sitts,7/3/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,3,low,0.0443,0.761,0.331,0.854,0.129,0,113.978,-8.072,0.374,0.12
7AoV9qLAx0n2B6IOqUDXFh,54,a little sun nap,148368,a little sun nap,33ynMqo3XgRrfktrbuCrWy,Kainbeats,30/9/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0288,0.537,0.0236,0.869,0.111,10,103.938,-29.056,0.984,0.0794
3596EdDGZEzM9UPr9w2I0w,54,trail running,161311,trail running,114QRu5RtFb6ckOjLI3LGP,le gronk,15/3/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0306,0.538,0.0379,0.911,0.0422,4,61.028,-22.543,0.977,0.0846
3HcQcCDKDa5a1rRhH7fsPn,53,fika,104385,fika,0DqHffRxIV0AoPVIl6uZJq,mellow fox,11/10/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.115,0.769,0.0669,0.911,0.231,3,138.049,-22.258,0.913,0.105
63q1dd02dA3rd9edigSUoZ,53,Melt,126667,Melt,3DIVjgLOSD8HeuNaIIEJzS,eze east,1/10/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0279,0.566,0.185,0.933,0.0399,2,143.937,-12.833,0.98,0.0856
2hn3t1cwovKmBKdLcTa76c,53,Multiply,126000,Multiply,0TCNPI9uK76IZQ8zCp66SJ,A & C,24/11/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.112,0.795,0.336,0.934,0.428,10,75.968,-10.65,0.685,0.11
54Q1fME5hhgFWipi1SkTtU,53,After Hours,123386,After Hours,5v2UDMEhWTqNnwdTYdQXyI,Gooee,13/10/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.229,0.734,0.302,0.731,0.557,7,85.968,-12.732,0.384,0.329
0rq1ZAwIpU7IahDGxU7QZV,53,sunny day dreaming,174621,sunny day dreaming,2OoNQjlQoBCOJdnlCiRxrm,Twiggy Fiz,31/12/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0463,0.672,0.301,0.938,0.0882,4,138.252,-14.327,0.928,0.121
46PM3cvVVSpFnco90yU4zk,53,omw,132000,omw,15NdTmSabOkFfnm7b9fgCf,Knowmadic,17/5/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.199,0.587,0.12,0.924,0.349,0,80.113,-15.175,0.933,0.0945
67yrjUBrvkVHHZL0HgEJLT,53,pawsitive,136744,pawsitive,300lKvpSauIkOedahVmQ4m,misty tapes,31/5/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0825,0.761,0.16,0.927,0.483,9,85.984,-9.414,0.799,0.109
1s8hwjA2u5dOpU0SEoxDxz,53,Flower Kingdom,128226,Flower Kingdom,0ZyDmjkemTFFIGrlenJiiV,Mossdeep,13/10/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.146,0.845,0.143,0.939,0.3,0,124.007,-14.408,0.806,0.117
1eGHzlNpyXAsi4qKfm5z27,52,hjortron,129997,hjortron,5sANFRqIeEJUz1aVPmgEjA,bomull,11/6/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.451,0.715,0.319,0.532,0.404,1,91.77,-11.433,0.73,0.253
5dN8phxVcvz7BAIMuI4wqv,53,So Very Much,125625,So Very Much,3EhNEOMhyAweUU6beirfnQ,nora haze,4/10/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,1,low,0.0625,0.579,0.301,0.897,0.289,6,160.024,-17.913,0.883,0.598
0Yr84Z0J8XdIFgef0Gm4wC,52,Days before,167156,Days Before,0gSYHXWZ0niLxoUr7A63nq,Dino P,12/2/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.04,0.543,0.0902,0.829,0.205,11,69.995,-20.406,0.975,0.104
3XxZiDTQflprBVjBFxM8P9,52,Friday Dazed,132857,Friday Dazed,3r7qEzzlkQNFSQOuggOQm4,Alek Faith,13/10/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.138,0.73,0.158,0.939,0.444,6,70.022,-13.153,0.813,0.103
0BBtNOB7ofrOJ9PLM74EQn,52,shanghai tower,137143,shanghai tower,4ds0B84aCLuJkq15R8iT3O,yellofish,23/2/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.112,0.715,0.13,0.896,0.501,1,140.095,-15.415,0.596,0.111
0jaGw9MKg6t9z9wfzWAK0a,52,late night walking,119917,here for the night,56tYkRHV0lVGnbamKT2LJw,Rustique Beats,1/10/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0572,0.64,0.0581,0.848,0.476,10,134.343,-14.81,0.76,0.104
1dnSIg4ulPAEIWDmuWA5Cf,52,afternoon walk,166625,afternoon walk,4fQCqOIKtbSKjUzqLDLTuy,herbstreit,8/12/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0284,0.543,0.0277,0.903,0.0681,11,80.021,-21.2,0.957,0.179
4iuQ5DwUqpOXfazF3S4pHG,52,Beam Me Up,123750,Beam Me Up,2eAXEuljSiuSlxT9i3tYj4,Adam Space,13/9/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0883,0.895,0.267,0.925,0.345,2,128.012,-11.247,0.668,0.103
41xZsXzZ4koVBLi5OQfAQZ,52,BAGS,141000,BAGS,5pNgnmuTEMOE8aRthOdW52,Seame,2/8/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0554,0.675,0.205,0.903,0.0551,0,140.057,-16.858,0.718,0.112
2Q0Sgox8fZRoqE61pD9m2y,52,Indigo,134250,Indigo,5uUb9ixhJKIFVpJktTFair,Lazlow,22/9/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0399,0.671,0.397,0.928,0.251,2,160.044,-10.854,0.713,0.125
1EDesWUrHjghCMZb0jjbS3,52,Stones,137229,Stones,5PUftgP7uBfDuHrkzer3vV,W8lss,13/10/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0724,0.777,0.285,0.897,0.143,7,139.992,-12.81,0.754,0.107
5aeQDI9LxC5Aiuc5Vqo65K,52,SoulShower,193958,SoulShower,6JrRnSqrgKmEAIgx6f0qWX,Bus Topp,26/11/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0546,0.422,0.0909,0.886,0.0981,5,69.004,-23.049,0.871,0.0989
5ot2Nv3COru7DqNd8PaFy5,52,projection,158222,projection,64wr6u8ng4pFUfCvtLIbJ8,love_eight,12/8/22,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0634,0.923,0.228,0.931,0.503,7,124.98,-12.418,0.78,0.0987
0T0Qw9dfYjTf6umYfjC5zf,52,Natural Midst,161000,Natural Midst,3VqDQlMLsc0mBCqc4s9XWL,Illum Noyz,8/9/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0937,0.671,0.332,0.904,0.51,2,89.995,-9.037,0.761,0.366
3a2fLFjazrZlinsXTZB3T3,52,Sunflower,133807,Sunflower,6q2ce3gSOf1osMaAHJBAEl,Velvet Static,27/9/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.339,0.721,0.385,0.841,0.378,7,87.993,-14.226,0.88,0.177
0x0XaXiKrUFoCTnrDFXgdt,52,watercolour,120458,watercolour,184U6PqwZz0xIejtcsr5Nd,Zoe Reed,10/12/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.051,0.836,0.048,0.894,0.228,2,119.954,-14.768,0.193,0.101
6ilctnbVwEWTURCfY6kCWH,51,Who's Driving?,139500,Who's Driving?,1ftpbsY9HCoSpUOq7RVUEs,Galva-Nice,6/10/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0287,0.645,0.306,0.0669,0.131,5,76.976,-7.424,0.786,0.192
6lAh5CErP733AMCPR83AUB,51,Paris,124412,Paris,1QRLiEOoQICtjiYEchWQ41,Trippy Park,13/10/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.12,0.739,0.277,0.893,0.638,7,84.985,-14.284,0.841,0.0921
6WJjp4tweyEM415TtdFsqx,51,Car Ride,135000,Car Ride,793wFdKEFWdOyYLgtX3OL5,Gittiye,14/3/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0527,0.807,0.32,0.906,0.783,8,143.995,-12.699,0.349,0.108
71XyPCA7lYpu2IH6OVGlvr,51,Flow State,158298,Flow State,1yvMQPDOZUWcojv5pk8133,Poof Tricks,6/11/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0772,0.848,0.3,0.915,0.292,7,94.006,-11.023,0.655,0.0811
6mnuzqUm6MObdHHk59Tg4E,51,happy moggie,138000,happy moggie,5HRw1jjjlShVFhlyNlyjpi,louke's beats,26/11/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0798,0.793,0.115,0.929,0.0774,4,119.992,-15.647,0.661,0.0769
0jwpEqWMwo5fR1XQXic4lg,51,Surf Tiger,182250,Surf Tiger,4jTtUszaxX0G32HP7nG2SE,ohlos,18/10/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0577,0.396,0.283,0.92,0.0695,11,79.878,-14.746,0.901,0.113
1YjAqVamDxZouwyHBfsap3,51,Forgotten Dreams,120430,Forgotten Dreams,0sZbZJCsTpcQSYwmTeGyyy,Holy Jamie,19/7/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0523,0.676,0.259,0.867,0.0726,0,80.038,-14.923,0.664,0.098
7uNB5da4RZLnfWIE8xIQZk,51,Sunset Boulevard,135385,Sunset Boulevard,7nJJah1pdRhcGpQReeDOVb,Phive O,17/11/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.121,0.732,0.0657,0.692,0.939,9,78.071,-26.149,0.687,0.151
1H1wSRhMTiGB6cgrNQO4gw,51,midnight escape,180792,midnight escape,4soXZQhBjBXl0480o8cj5G,sellar,16/6/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0489,0.502,0.178,0.934,0.15,2,75.004,-18.497,0.918,0.174
35YOc3y59Yuplqg2SJLV7P,51,glow,129452,glow,7AWPZZncC7z4FSJ5aZRbWP,low&slow,24/11/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0847,0.891,0.347,0.931,0.331,11,132.972,-10.08,0.941,0.167
47MNGiSMKGEEnI7DAP3BwJ,51,cashmere,142667,cashmere,2T7h564gMHHqw5R5wcAO8y,Zatsuma,13/1/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0951,0.871,0.374,0.912,0.557,2,134.962,-13.797,0.881,0.114
3S0NnkTIk3LbDoL8dUY1Tc,51,spring is coming,192000,spring is coming,73luBiXIl3X7Gi3m1zskU7,jaackson,25/2/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0757,0.891,0.249,0.952,0.254,4,120.003,-11.559,0.976,0.085
1vM9obDatOvogSVdo1hxDR,51,my own practice,132761,my own practice,2jR5TfovSo1aUGyPFlBIbe,hoodeeny,1/11/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.039,0.564,0.338,0.904,0.241,1,134.119,-14.01,0.968,0.132
4oikNLzA8VDnsEXrsiHQA9,51,Shifting Sands,147429,Shifting Sands,3gEyvquozZ9YafoVW5Xlq2,G:sson,6/10/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.426,0.896,0.0859,0.92,0.0863,3,140.209,-16.803,0.802,0.109
1aswhgX6xYksPefv9z1phm,51,Sunset,154000,Sunset,3TWhBNWnXwJ8wJpH0vOyTM,"Lotus Beats, Notation",8/4/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.035,0.613,0.162,0.894,0.376,0,83.927,-12.162,0.83,0.106
18te6JAwwL6xrKnVgYgXvA,51,Hazel Eyes,142667,Hazel Eyes,3Fses3uRSqH6ODu45oPCwH,Loomington,24/11/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0535,0.68,0.34,0.858,0.442,9,180.031,-11.859,0.764,0.0956
7e2CntkyYlYKlTufrSOCGl,51,Expected Events,156000,Expected Events,0Pa7yL0dq62qlO7Y54mShy,Poof Tricks,16/10/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0457,0.709,0.271,0.879,0.295,6,140.013,-17.212,0.933,0.111
5gUG9ivCY3V5DRW8301SbS,51,Vortex,124557,Vortex,5a9qEcg5nTzr7ZIPVO8FQk,Zeitgeister,18/8/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.117,0.766,0.0924,0.934,0.237,0,158.049,-17.886,0.897,0.103
2kt3LN3iDaQMRINPRsGaJJ,51,temporary approved,120604,temporary approved,3nRBtSNytK87rJY1mZVKEa,Oroshi,11/10/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0485,0.804,0.235,0.903,0.428,0,89.999,-14.251,0.959,0.107
6mCHWvDL7kXZdVhc8ovk0y,51,"High five, low-fi",128294,"High five, low-fi",0XqcEKC7xJg1bN9dp8tKVo,Dusty Kadinsky,8/3/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0696,0.867,0.249,0.913,0.728,10,84.983,-12.371,0.776,0.0898
1xrkythjTGJM8rClZQdZ5V,51,letter to amtis,94875,letter to amtis,0IBF3TM8KHfBL1NyK7zVkf,nightnotes,8/3/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0313,0.664,0.211,0.844,0.181,11,94.019,-14.747,0.885,0.186
5UkHAPnb2Vyx0DvOmnBklI,51,Up In The Clouds Again,127857,Up In The Clouds Again,5LGOpvqw4CDDEHLGlZi5Po,astra division,12/7/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.117,0.654,0.206,0.88,0.557,10,62.942,-15.25,0.934,0.322
5EAColl6xt8Gnm8fNG05hO,51,Autumn Stroll,118412,Autumn Stroll,4n6WWpN0P3MsBU4OTFXFIM,Pi Teddy,11/10/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.291,0.814,0.187,0.841,0.643,1,84.891,-13.354,0.931,0.101
5pbMjvDEHdFVRkxjNeaUFu,51,Lush,147857,Lush,1jlHR4iZJzzw25bVjRBG5P,Cal Credence,22/9/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0977,0.769,0.108,0.914,0.374,11,140.033,-18.875,0.877,0.108
4lZQn9ZVkTbzehDoj3SQin,51,The City,122984,The City,4mEfZGlxMcC0EioQfzvnyx,Audio Phill,14/11/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.119,0.666,0.253,0.887,0.181,0,129.971,-16.196,0.906,0.122
6RUXqsK0MlNGXFWBfZs400,51,Seasons,124337,Seasons,1Gi40W4rRup1t8B0p5Y5Yf,M.I Hakone,20/10/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.244,0.804,0.351,0.888,0.74,8,76.992,-10.686,0.887,0.107
3oY2RXnYoPhtf6r552KfbN,51,the clearing,148583,the clearing,4KtXivGbPCcyyzs8mb54CJ,Zoe Reed,19/11/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0777,0.879,0.218,0.79,0.663,3,129.997,-16.681,0.566,0.103
2teI76KKFE6qkpLZJs7tZ7,50,Make It,,Make It,4X9vWjNWlZ3qAtyDZ2ZhDj,Berhanio,8/9/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,,low,,,,,,,,,,
6CVpyt67DY1JwuR8prqPmP,51,Softly Whispering,187023,Softly Whispering,100YLSEn3RzaqIyNKQzEk3,Convivial,20/10/23,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.039,0.643,0.0408,0.921,0.152,5,130.014,-17.989,0.825,0.0959
7M9vscwYkaJkTInBY2y6jv,50,Matcha,143145,Matcha,2BqsfiOuHmaRdp10PIpT5q,"Yawuh, Koralle",30/4/24,Chill Lofi Study Beats,37i9dQZF1DX8Uebhn9wzrS,lofi,chill,4,low,0.0542,0.67,0.379,0.761,0.552,10,147.97,-11.249,0.596,0.24
